Paper_Exp_ID,Behavior,Variable,Human Answer,GPT Answer,GPT Cost,Model
A_30,"change in total cholesterol, baseline to 12 mo",behavior_selfreport,N,N,0.02691,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",financial_reqt,No,No,0.03996,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",travel_reqt,No,No,0.00645,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",planning_reqt,No,Answer: Unclear,0.0046500000000000005,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",location_reqt,No,No,0.041870000000000004,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",timing_reqt,No,No,0.07796,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",prosociality,No,No,0.06787,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",delay,Yes,No,0.02462,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 12 mo",authority,No,No,0.08093,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",behavior_priority,secondary,secondary,0.05206000000000001,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",behavior_focal,not,I don't know.,0.02688,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.017210000000000003,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",behavior_metric,continuous,continuous,0.04123,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",behavior_selfreport,N,N,0.02691,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",financial_reqt,No,No,0.03996,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",travel_reqt,No,No,0.00645,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",planning_reqt,No,Unclear,0.00459,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",location_reqt,No,No,0.041870000000000004,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",timing_reqt,No,No,0.07796,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",prosociality,No,No,0.06787,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",delay,Yes,Unclear,0.024650000000000002,gpt-4-1106-preview
A_30,"change in total cholesterol, baseline to 24 mo",authority,No,No,0.08093,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",behavior_priority,secondary,secondary,0.05207,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",behavior_focal,not,I don't know.,0.02689,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.017220000000000003,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",behavior_metric,continuous,I don't know.,0.04136,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",behavior_selfreport,N,N,0.02692,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",financial_reqt,No,No,0.039970000000000006,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",travel_reqt,No,No,0.00646,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",planning_reqt,No,Unclear,0.004600000000000001,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",location_reqt,No,No,0.04188,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",timing_reqt,No,No,0.07797,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",prosociality,No,No,0.06788000000000001,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",delay,Yes,Unclear,0.02466,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 12 mo",authority,No,No,0.08094,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",behavior_priority,secondary,secondary,0.05207,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",behavior_focal,not,I don't know.,0.02689,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.017220000000000003,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",behavior_metric,continuous,continuous,0.041240000000000006,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",behavior_selfreport,N,N,0.02692,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",financial_reqt,No,No,0.039970000000000006,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",travel_reqt,No,No,0.00646,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",planning_reqt,No,Unclear,0.004600000000000001,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",location_reqt,No,No,0.04188,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",timing_reqt,No,No,0.07797,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",prosociality,No,No,0.06788000000000001,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",delay,Yes,Unclear,0.02466,gpt-4-1106-preview
A_30,"change in triglycerides, baseline to 24 mo",authority,No,No,0.08094,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",behavior_priority,secondary,secondary,0.05206000000000001,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",behavior_focal,not,I don't know.,0.02688,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.017210000000000003,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",behavior_metric,continuous,continuous,0.04123,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",behavior_selfreport,N,N,0.02691,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",financial_reqt,No,No,0.03996,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",travel_reqt,No,No,0.00645,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",planning_reqt,No,Unclear,0.00459,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",location_reqt,No,No,0.041870000000000004,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",timing_reqt,No,No,0.07796,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",prosociality,No,No,0.06787,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",delay,Yes,No,0.02462,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 12 mo",authority,No,No,0.08093,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",behavior_priority,secondary,secondary,0.05206000000000001,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",behavior_focal,not,I don't know.,0.02688,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.017210000000000003,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",behavior_metric,continuous,continuous,0.04123,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",behavior_selfreport,N,N,0.02691,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",financial_reqt,No,No,0.03996,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",travel_reqt,No,No,0.00645,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",planning_reqt,No,Unclear,0.00459,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",location_reqt,No,No,0.041870000000000004,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",timing_reqt,No,No,0.07796,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",prosociality,No,No,0.06787,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",delay,Yes,No,0.02462,gpt-4-1106-preview
A_30,"change in waist circumference, baseline to 24 mo",authority,No,No,0.08093,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",behavior_priority,primary,primary,0.052050000000000006,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",behavior_focal,focal,I don't know.,0.02687,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",behavior_focal_estimate,Exact,Estimate,0.0172,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",behavior_metric,continuous,continuous,0.04122,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",behavior_selfreport,N,N,0.026899999999999997,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",financial_reqt,No,No,0.039950000000000006,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",travel_reqt,No,No,0.0064399999999999995,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",planning_reqt,No,Unclear,0.004580000000000001,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",location_reqt,No,No,0.04186,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",timing_reqt,No,No,0.07795,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",prosociality,No,No,0.06786,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",delay,Yes,Unclear,0.024640000000000002,gpt-4-1106-preview
A_30,"change in weight, baseline to 12 mo",authority,No,No,0.08092,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",behavior_priority,primary,secondary,0.052050000000000006,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",behavior_focal,not,I don't know.,0.02687,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",behavior_focal_estimate,Exact,Estimate,0.0172,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",behavior_metric,continuous,continuous,0.04122,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",behavior_selfreport,N,N,0.026899999999999997,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",financial_reqt,No,No,0.039950000000000006,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",travel_reqt,No,No,0.0064399999999999995,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",planning_reqt,No,Unclear,0.004580000000000001,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",location_reqt,No,No,0.04186,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",timing_reqt,No,No,0.07795,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",prosociality,No,No,0.06786,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",delay,Yes,Unclear,0.024640000000000002,gpt-4-1106-preview
A_30,"change in weight, baseline to 24 mo",authority,No,No,0.08092,gpt-4-1106-preview
